date,state,disease_name,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density,data_confidence,r0_estimate,incubation_days,infectious_days
2026-03-19,West Bengal,Disease_X_NRP2026,0,0,0,189,0.0,0,0,62.89,31.3,75.2,921,probable,2.53,4,6
2026-03-20,West Bengal,Disease_X_NRP2026,0,0,0,206,0.0,0,0,66.4,29.9,76.7,921,probable,2.53,4,6
2026-03-21,West Bengal,Disease_X_NRP2026,0,0,0,176,0.0,0,0,64.51,30.3,77.5,921,probable,2.53,4,6
2026-03-22,West Bengal,Disease_X_NRP2026,0,0,0,168,0.0,0,0,64.87,30.1,71.6,921,probable,2.53,4,6
2026-03-23,West Bengal,Disease_X_NRP2026,0,0,0,204,0.0,0,0,64.69,28.3,74.8,921,probable,2.53,4,6
2026-03-24,West Bengal,Disease_X_NRP2026,2,0,0,185,0.0108,0,0,64.95,28.7,70.4,921,confirmed,2.53,4,6
2026-03-25,West Bengal,Disease_X_NRP2026,0,0,0,189,0.0,0,0,64.5,28.8,75.9,921,probable,2.53,4,6
2026-03-26,West Bengal,Disease_X_NRP2026,0,0,0,206,0.0,0,0,64.06,29.3,72.6,921,probable,2.53,4,6
2026-03-27,West Bengal,Disease_X_NRP2026,1,0,0,168,0.006,0,0,65.94,28.7,76.5,921,confirmed,2.53,4,6
2026-03-28,West Bengal,Disease_X_NRP2026,1,0,0,219,0.0046,0,0,65.78,27.9,76.8,921,confirmed,2.53,4,6
2026-03-29,West Bengal,Disease_X_NRP2026,0,0,0,155,0.0,0,0,64.87,28.7,73.0,921,probable,2.53,4,6
2026-03-30,West Bengal,Disease_X_NRP2026,0,0,0,223,0.0,0,0,67.76,28.7,71.0,921,probable,2.53,4,6
2026-03-31,West Bengal,Disease_X_NRP2026,0,0,0,197,0.0,0,0,66.99,27.8,74.6,921,probable,2.53,4,6
2026-04-01,West Bengal,Disease_X_NRP2026,0,0,0,185,0.0,0,0,68.06,30.9,68.9,921,probable,2.53,4,6
2026-04-02,West Bengal,Disease_X_NRP2026,0,0,0,215,0.0,0,0,62.59,31.0,74.9,921,probable,2.53,4,6
2026-04-03,West Bengal,Disease_X_NRP2026,1,0,0,203,0.0049,0,0,63.78,31.6,72.5,921,confirmed,2.53,4,6
2026-04-04,West Bengal,Disease_X_NRP2026,1,0,0,223,0.0045,0,0,65.97,31.8,71.4,921,confirmed,2.53,4,6
2026-04-05,West Bengal,Disease_X_NRP2026,0,0,0,184,0.0,0,0,67.38,31.1,70.0,921,probable,2.53,4,6
2026-04-06,West Bengal,Disease_X_NRP2026,0,0,0,200,0.0,0,0,63.08,32.7,76.1,921,probable,2.53,4,6
2026-04-07,West Bengal,Disease_X_NRP2026,0,0,0,176,0.0,0,0,64.76,30.6,77.0,921,probable,2.53,4,6
2026-04-08,West Bengal,Disease_X_NRP2026,1,0,0,198,0.0051,0,0,66.27,31.6,73.6,921,confirmed,2.53,4,6
2026-04-09,West Bengal,Disease_X_NRP2026,0,0,0,264,0.0,0,0,66.74,30.4,78.9,921,probable,2.53,4,6
2026-04-10,West Bengal,Disease_X_NRP2026,0,0,0,219,0.0,0,0,65.4,30.4,75.3,921,probable,2.53,4,6
2026-04-11,West Bengal,Disease_X_NRP2026,1,0,0,205,0.0049,0,0,63.57,31.6,70.4,921,confirmed,2.53,4,6
2026-04-12,West Bengal,Disease_X_NRP2026,0,0,0,239,0.0,0,0,65.99,31.9,77.1,921,probable,2.53,4,6
2026-04-13,West Bengal,Disease_X_NRP2026,0,0,0,209,0.0,0,0,66.53,30.4,74.8,921,probable,2.53,4,6
2026-04-14,West Bengal,Disease_X_NRP2026,2,0,0,217,0.0092,0,0,65.6,31.8,72.2,921,confirmed,2.53,4,6
2026-04-15,West Bengal,Disease_X_NRP2026,1,0,0,187,0.0053,0,0,63.83,31.4,72.3,921,confirmed,2.53,4,6
2026-04-16,West Bengal,Disease_X_NRP2026,2,0,0,222,0.009,0,0,64.08,29.9,73.5,921,confirmed,2.53,4,6
2026-04-17,West Bengal,Disease_X_NRP2026,1,0,0,202,0.005,0,0,68.3,31.2,76.9,921,confirmed,2.53,4,6
2026-04-18,West Bengal,Disease_X_NRP2026,1,0,0,249,0.004,0,0,64.96,31.8,74.4,921,confirmed,2.53,4,6
2026-04-19,West Bengal,Disease_X_NRP2026,2,0,0,189,0.0106,0,0,65.57,30.8,74.9,921,confirmed,2.53,4,6
2026-04-20,West Bengal,Disease_X_NRP2026,2,0,0,210,0.0095,0,0,64.0,30.5,70.9,921,confirmed,2.53,4,6
2026-04-21,West Bengal,Disease_X_NRP2026,4,0,0,211,0.019,0,0,66.37,31.7,71.3,921,confirmed,2.53,4,6
2026-04-22,West Bengal,Disease_X_NRP2026,0,0,0,202,0.0,0,0,64.78,30.8,78.8,921,probable,2.53,4,6
2026-04-23,West Bengal,Disease_X_NRP2026,2,0,0,215,0.0093,0,0,65.93,30.0,72.9,921,confirmed,2.53,4,6
2026-04-24,West Bengal,Disease_X_NRP2026,1,0,0,252,0.004,0,0,66.27,31.8,75.0,921,confirmed,2.53,4,6
2026-04-25,West Bengal,Disease_X_NRP2026,4,0,0,182,0.022,0,0,65.22,31.1,76.1,921,confirmed,2.53,4,6
2026-04-26,West Bengal,Disease_X_NRP2026,2,0,0,211,0.0095,0,0,63.08,30.1,72.5,921,confirmed,2.53,4,6
2026-04-27,West Bengal,Disease_X_NRP2026,3,0,0,214,0.014,0,0,67.23,32.4,73.1,921,confirmed,2.53,4,6
2026-04-28,West Bengal,Disease_X_NRP2026,0,0,0,224,0.0,0,0,65.6,31.1,73.7,921,probable,2.53,4,6
2026-04-29,West Bengal,Disease_X_NRP2026,1,1,0,198,0.0051,0,0,66.53,30.8,71.6,921,confirmed,2.53,4,6
2026-04-30,West Bengal,Disease_X_NRP2026,4,0,0,197,0.0203,0,0,63.97,31.4,75.2,921,confirmed,2.53,4,6
2026-05-01,West Bengal,Disease_X_NRP2026,5,0,0,214,0.0234,0,0,65.59,31.1,76.7,921,confirmed,2.53,4,6
2026-05-02,West Bengal,Disease_X_NRP2026,3,0,0,183,0.0164,0,0,66.9,32.1,75.0,921,confirmed,2.53,4,6
2026-05-03,West Bengal,Disease_X_NRP2026,3,0,0,181,0.0166,0,0,65.99,32.4,75.0,921,confirmed,2.53,4,6
2026-05-04,West Bengal,Disease_X_NRP2026,7,1,0,211,0.0332,1,0,64.67,30.7,75.6,921,confirmed,2.53,4,6
2026-05-05,West Bengal,Disease_X_NRP2026,3,0,0,219,0.0137,0,0,67.22,31.4,76.9,921,confirmed,2.53,4,6
2026-05-06,West Bengal,Disease_X_NRP2026,6,0,0,237,0.0253,0,0,65.27,31.3,76.0,921,confirmed,2.53,4,6
2026-05-07,West Bengal,Disease_X_NRP2026,5,0,0,144,0.0347,0,0,66.99,32.8,75.4,921,confirmed,2.53,4,6
2026-05-08,West Bengal,Disease_X_NRP2026,6,0,0,201,0.0299,0,0,64.66,30.3,76.2,921,confirmed,2.53,4,6
2026-05-09,West Bengal,Disease_X_NRP2026,8,0,0,191,0.0419,1,0,64.24,33.5,74.7,921,confirmed,2.53,4,6
2026-05-10,West Bengal,Disease_X_NRP2026,4,0,0,214,0.0187,0,0,65.95,31.4,75.8,921,confirmed,2.53,4,6
2026-05-11,West Bengal,Disease_X_NRP2026,4,0,0,167,0.024,0,0,65.44,31.8,74.7,921,confirmed,2.53,4,6
2026-05-12,West Bengal,Disease_X_NRP2026,6,0,0,231,0.026,0,0,64.3,30.4,78.3,921,confirmed,2.53,4,6
2026-05-13,West Bengal,Disease_X_NRP2026,4,0,0,174,0.023,0,0,64.69,31.8,77.4,921,confirmed,2.53,4,6
2026-05-14,West Bengal,Disease_X_NRP2026,5,1,0,219,0.0228,0,0,64.79,33.8,74.6,921,confirmed,2.53,4,6
2026-05-15,West Bengal,Disease_X_NRP2026,5,0,0,222,0.0225,0,0,65.83,31.9,75.0,921,confirmed,2.53,4,6
2026-05-16,West Bengal,Disease_X_NRP2026,10,0,0,146,0.0685,1,0,64.88,32.8,77.8,921,confirmed,2.53,4,6
2026-05-17,West Bengal,Disease_X_NRP2026,7,0,0,171,0.0409,1,0,66.72,31.7,75.8,921,confirmed,2.53,4,6
2026-05-18,West Bengal,Disease_X_NRP2026,12,1,0,245,0.049,2,0,67.84,31.0,73.8,921,confirmed,2.53,4,6
2026-05-19,West Bengal,Disease_X_NRP2026,14,0,0,243,0.0576,2,0,62.19,31.6,76.8,921,confirmed,2.53,4,6
2026-05-20,West Bengal,Disease_X_NRP2026,12,0,0,183,0.0656,1,0,62.58,31.6,77.6,921,confirmed,2.53,4,6
2026-05-21,West Bengal,Disease_X_NRP2026,13,0,0,209,0.0622,2,0,66.2,31.8,79.2,921,confirmed,2.53,4,6
2026-05-22,West Bengal,Disease_X_NRP2026,16,0,0,216,0.0741,1,0,63.97,32.1,78.4,921,confirmed,2.53,4,6
2026-05-23,West Bengal,Disease_X_NRP2026,9,1,0,220,0.0409,1,0,65.1,32.2,75.8,921,confirmed,2.53,4,6
2026-05-24,West Bengal,Disease_X_NRP2026,16,0,0,196,0.0816,2,0,63.51,32.6,74.3,921,confirmed,2.53,4,6
2026-05-25,West Bengal,Disease_X_NRP2026,10,0,0,210,0.0476,1,0,67.21,31.5,77.5,921,confirmed,2.53,4,6
2026-05-26,West Bengal,Disease_X_NRP2026,13,1,0,193,0.0674,1,0,61.7,32.0,74.4,921,confirmed,2.53,4,6
2026-05-27,West Bengal,Disease_X_NRP2026,22,0,0,279,0.0789,3,1,64.95,31.2,75.8,921,confirmed,2.53,4,6
2026-05-28,West Bengal,Disease_X_NRP2026,16,0,0,201,0.0796,2,0,66.37,32.1,75.2,921,confirmed,2.53,4,6
2026-05-29,West Bengal,Disease_X_NRP2026,17,0,0,247,0.0688,2,0,63.74,31.7,78.0,921,confirmed,2.53,4,6
2026-05-30,West Bengal,Disease_X_NRP2026,23,0,0,289,0.0796,4,1,64.8,31.9,75.6,921,confirmed,2.53,4,6
2026-05-31,West Bengal,Disease_X_NRP2026,29,0,0,290,0.1,3,0,63.0,32.7,78.5,921,confirmed,2.53,4,6
2026-06-01,West Bengal,Disease_X_NRP2026,21,1,0,245,0.0857,3,0,65.42,32.8,80.3,921,confirmed,2.53,4,6
2026-06-02,West Bengal,Disease_X_NRP2026,19,0,0,183,0.1038,2,0,63.81,31.6,76.7,921,confirmed,2.53,4,6
2026-06-03,West Bengal,Disease_X_NRP2026,29,0,0,299,0.097,5,1,66.0,32.5,77.9,921,confirmed,2.53,4,6
2026-06-04,West Bengal,Disease_X_NRP2026,22,0,0,368,0.0598,3,0,63.56,32.2,79.1,921,confirmed,2.53,4,6
2026-06-05,West Bengal,Disease_X_NRP2026,29,4,0,391,0.0742,4,1,64.37,32.2,82.1,921,confirmed,2.53,4,6
2026-06-06,West Bengal,Disease_X_NRP2026,22,3,0,236,0.0932,3,0,64.22,32.0,81.6,921,confirmed,2.53,4,6
2026-06-07,West Bengal,Disease_X_NRP2026,43,0,0,514,0.0837,7,1,63.68,31.9,81.2,921,confirmed,2.53,4,6
2026-03-01,Uttar Pradesh,Disease_X_NRP2026,0,0,0,185,0.0,0,0,64.41,29.9,55.3,1496,probable,2.86,4,6
2026-03-02,Uttar Pradesh,Disease_X_NRP2026,0,0,0,169,0.0,0,0,64.11,30.2,55.9,1496,probable,2.86,4,6
2026-03-03,Uttar Pradesh,Disease_X_NRP2026,0,0,0,222,0.0,0,0,65.3,29.5,55.4,1496,probable,2.86,4,6
2026-03-04,Uttar Pradesh,Disease_X_NRP2026,0,0,0,213,0.0,0,0,64.87,29.9,56.7,1496,probable,2.86,4,6
2026-03-05,Uttar Pradesh,Disease_X_NRP2026,0,0,0,216,0.0,0,0,64.05,30.9,55.8,1496,probable,2.86,4,6
2026-03-06,Uttar Pradesh,Disease_X_NRP2026,0,0,0,192,0.0,0,0,62.41,31.2,50.6,1496,probable,2.86,4,6
2026-03-07,Uttar Pradesh,Disease_X_NRP2026,0,0,0,207,0.0,0,0,65.19,30.1,56.5,1496,probable,2.86,4,6
2026-03-08,Uttar Pradesh,Disease_X_NRP2026,0,0,0,169,0.0,0,0,65.12,31.2,57.6,1496,probable,2.86,4,6
2026-03-09,Uttar Pradesh,Disease_X_NRP2026,0,0,0,200,0.0,0,0,65.21,30.4,53.8,1496,probable,2.86,4,6
2026-03-10,Uttar Pradesh,Disease_X_NRP2026,0,0,0,215,0.0,0,0,65.27,29.1,54.6,1496,probable,2.86,4,6
2026-03-11,Uttar Pradesh,Disease_X_NRP2026,0,0,0,178,0.0,0,0,63.76,31.5,57.9,1496,probable,2.86,4,6
2026-03-12,Uttar Pradesh,Disease_X_NRP2026,0,0,0,177,0.0,0,0,64.62,31.5,55.7,1496,probable,2.86,4,6
2026-03-13,Uttar Pradesh,Disease_X_NRP2026,0,0,0,221,0.0,0,0,67.14,30.5,55.2,1496,probable,2.86,4,6
2026-03-14,Uttar Pradesh,Disease_X_NRP2026,0,0,0,184,0.0,0,0,64.4,31.6,56.6,1496,probable,2.86,4,6
2026-03-15,Uttar Pradesh,Disease_X_NRP2026,0,0,0,211,0.0,0,0,66.63,30.7,58.0,1496,probable,2.86,4,6
2026-03-16,Uttar Pradesh,Disease_X_NRP2026,0,0,0,205,0.0,0,0,63.95,30.1,58.4,1496,probable,2.86,4,6
2026-03-17,Uttar Pradesh,Disease_X_NRP2026,0,0,0,212,0.0,0,0,65.76,30.1,56.4,1496,probable,2.86,4,6
2026-03-18,Uttar Pradesh,Disease_X_NRP2026,0,0,0,216,0.0,0,0,65.12,31.1,56.7,1496,probable,2.86,4,6
2026-03-19,Uttar Pradesh,Disease_X_NRP2026,0,0,0,180,0.0,0,0,63.62,29.9,53.0,1496,probable,2.86,4,6
2026-03-20,Uttar Pradesh,Disease_X_NRP2026,0,0,0,199,0.0,0,0,64.74,29.7,57.0,1496,probable,2.86,4,6
2026-03-21,Uttar Pradesh,Disease_X_NRP2026,0,0,0,206,0.0,0,0,65.74,30.3,53.0,1496,probable,2.86,4,6
2026-03-22,Uttar Pradesh,Disease_X_NRP2026,0,0,0,234,0.0,0,0,68.71,31.2,55.6,1496,probable,2.86,4,6
2026-03-23,Uttar Pradesh,Disease_X_NRP2026,0,0,0,200,0.0,0,0,65.05,29.7,59.6,1496,probable,2.86,4,6
2026-03-24,Uttar Pradesh,Disease_X_NRP2026,0,0,0,196,0.0,0,0,66.49,29.6,57.6,1496,probable,2.86,4,6
2026-03-25,Uttar Pradesh,Disease_X_NRP2026,0,0,0,224,0.0,0,0,65.01,30.3,55.3,1496,probable,2.86,4,6
2026-03-26,Uttar Pradesh,Disease_X_NRP2026,1,0,0,222,0.0045,0,0,66.77,31.0,55.2,1496,confirmed,2.86,4,6
2026-03-27,Uttar Pradesh,Disease_X_NRP2026,2,0,0,196,0.0102,0,0,67.04,29.2,54.6,1496,confirmed,2.86,4,6
2026-03-28,Uttar Pradesh,Disease_X_NRP2026,0,0,0,205,0.0,0,0,62.44,30.3,58.5,1496,probable,2.86,4,6
2026-03-29,Uttar Pradesh,Disease_X_NRP2026,0,0,0,193,0.0,0,0,63.04,30.7,55.0,1496,probable,2.86,4,6
2026-03-30,Uttar Pradesh,Disease_X_NRP2026,0,0,0,191,0.0,0,0,64.39,29.8,51.8,1496,probable,2.86,4,6
2026-03-31,Uttar Pradesh,Disease_X_NRP2026,0,0,0,239,0.0,0,0,67.75,30.1,55.8,1496,probable,2.86,4,6
2026-04-01,Uttar Pradesh,Disease_X_NRP2026,0,0,0,200,0.0,0,0,63.31,32.3,55.5,1496,probable,2.86,4,6
2026-04-02,Uttar Pradesh,Disease_X_NRP2026,1,0,0,177,0.0056,0,0,65.13,31.1,55.8,1496,confirmed,2.86,4,6
2026-04-03,Uttar Pradesh,Disease_X_NRP2026,0,0,0,166,0.0,0,0,66.2,32.1,54.3,1496,probable,2.86,4,6
2026-04-04,Uttar Pradesh,Disease_X_NRP2026,0,0,0,248,0.0,0,0,65.66,31.5,54.1,1496,probable,2.86,4,6
2026-04-05,Uttar Pradesh,Disease_X_NRP2026,1,0,0,190,0.0053,0,0,66.4,33.8,54.7,1496,confirmed,2.86,4,6
2026-04-06,Uttar Pradesh,Disease_X_NRP2026,0,0,0,203,0.0,0,0,64.56,33.1,56.7,1496,probable,2.86,4,6
2026-04-07,Uttar Pradesh,Disease_X_NRP2026,0,0,0,201,0.0,0,0,66.81,31.1,60.4,1496,probable,2.86,4,6
2026-04-08,Uttar Pradesh,Disease_X_NRP2026,0,0,0,190,0.0,0,0,63.02,30.2,56.6,1496,probable,2.86,4,6
2026-04-09,Uttar Pradesh,Disease_X_NRP2026,1,0,0,184,0.0054,0,0,64.14,30.7,55.8,1496,confirmed,2.86,4,6
2026-04-10,Uttar Pradesh,Disease_X_NRP2026,3,0,0,186,0.0161,0,0,64.63,30.0,54.9,1496,confirmed,2.86,4,6
2026-04-11,Uttar Pradesh,Disease_X_NRP2026,1,0,0,200,0.005,0,0,63.96,30.6,60.3,1496,confirmed,2.86,4,6
2026-04-12,Uttar Pradesh,Disease_X_NRP2026,1,0,0,186,0.0054,0,0,64.16,31.9,55.0,1496,confirmed,2.86,4,6
2026-04-13,Uttar Pradesh,Disease_X_NRP2026,0,0,0,193,0.0,0,0,64.99,31.2,54.4,1496,probable,2.86,4,6
2026-04-14,Uttar Pradesh,Disease_X_NRP2026,3,0,0,177,0.0169,0,0,64.37,32.2,57.9,1496,confirmed,2.86,4,6
2026-04-15,Uttar Pradesh,Disease_X_NRP2026,4,0,0,214,0.0187,0,0,63.79,30.1,59.3,1496,confirmed,2.86,4,6
2026-04-16,Uttar Pradesh,Disease_X_NRP2026,0,0,0,179,0.0,0,0,68.84,31.4,58.3,1496,probable,2.86,4,6
2026-04-17,Uttar Pradesh,Disease_X_NRP2026,5,0,0,191,0.0262,0,0,67.42,32.0,55.4,1496,confirmed,2.86,4,6
2026-04-18,Uttar Pradesh,Disease_X_NRP2026,3,0,0,185,0.0162,0,0,66.19,30.9,56.7,1496,confirmed,2.86,4,6
2026-04-19,Uttar Pradesh,Disease_X_NRP2026,5,0,0,195,0.0256,0,0,64.37,32.5,57.6,1496,confirmed,2.86,4,6
2026-04-20,Uttar Pradesh,Disease_X_NRP2026,3,0,0,165,0.0182,0,0,66.53,32.8,54.1,1496,confirmed,2.86,4,6
2026-04-21,Uttar Pradesh,Disease_X_NRP2026,3,0,0,180,0.0167,0,0,62.5,31.5,58.1,1496,confirmed,2.86,4,6
2026-04-22,Uttar Pradesh,Disease_X_NRP2026,8,0,0,253,0.0316,1,0,64.91,33.0,55.4,1496,confirmed,2.86,4,6
2026-04-23,Uttar Pradesh,Disease_X_NRP2026,8,0,0,204,0.0392,1,0,64.95,32.6,57.1,1496,confirmed,2.86,4,6
2026-04-24,Uttar Pradesh,Disease_X_NRP2026,8,0,0,179,0.0447,1,0,64.68,31.4,56.6,1496,confirmed,2.86,4,6
2026-04-25,Uttar Pradesh,Disease_X_NRP2026,7,0,0,205,0.0341,1,0,65.18,33.3,59.0,1496,confirmed,2.86,4,6
2026-04-26,Uttar Pradesh,Disease_X_NRP2026,6,0,0,174,0.0345,1,0,66.78,31.2,60.1,1496,confirmed,2.86,4,6
2026-04-27,Uttar Pradesh,Disease_X_NRP2026,5,0,0,208,0.024,0,0,62.78,31.5,55.3,1496,confirmed,2.86,4,6
2026-04-28,Uttar Pradesh,Disease_X_NRP2026,5,1,0,218,0.0229,0,0,66.46,32.5,55.5,1496,confirmed,2.86,4,6
2026-04-29,Uttar Pradesh,Disease_X_NRP2026,9,0,0,195,0.0462,1,0,64.72,32.4,55.6,1496,confirmed,2.86,4,6
2026-04-30,Uttar Pradesh,Disease_X_NRP2026,7,0,0,214,0.0327,1,0,64.44,31.1,56.9,1496,confirmed,2.86,4,6
2026-05-01,Uttar Pradesh,Disease_X_NRP2026,6,1,0,217,0.0276,1,0,67.95,34.0,61.2,1496,confirmed,2.86,4,6
2026-05-02,Uttar Pradesh,Disease_X_NRP2026,11,0,0,200,0.055,1,0,63.39,33.0,59.2,1496,confirmed,2.86,4,6
2026-05-03,Uttar Pradesh,Disease_X_NRP2026,12,0,0,202,0.0594,2,0,63.99,34.3,55.2,1496,confirmed,2.86,4,6
2026-05-04,Uttar Pradesh,Disease_X_NRP2026,9,1,0,173,0.052,1,0,63.93,34.0,61.8,1496,confirmed,2.86,4,6
2026-05-05,Uttar Pradesh,Disease_X_NRP2026,14,0,0,196,0.0714,2,0,65.88,33.9,60.9,1496,confirmed,2.86,4,6
2026-05-06,Uttar Pradesh,Disease_X_NRP2026,16,0,0,249,0.0643,2,0,63.9,33.5,57.9,1496,confirmed,2.86,4,6
2026-05-07,Uttar Pradesh,Disease_X_NRP2026,15,0,0,162,0.0926,2,0,65.7,33.0,55.5,1496,confirmed,2.86,4,6
2026-05-08,Uttar Pradesh,Disease_X_NRP2026,11,1,0,202,0.0545,1,0,62.08,32.9,60.6,1496,confirmed,2.86,4,6
2026-05-09,Uttar Pradesh,Disease_X_NRP2026,21,1,0,267,0.0787,2,0,66.78,34.2,59.9,1496,confirmed,2.86,4,6
2026-05-10,Uttar Pradesh,Disease_X_NRP2026,18,0,0,232,0.0776,2,0,61.34,31.4,59.8,1496,confirmed,2.86,4,6
2026-05-11,Uttar Pradesh,Disease_X_NRP2026,23,3,0,344,0.0669,3,0,66.4,31.6,60.9,1496,confirmed,2.86,4,6
2026-05-12,Uttar Pradesh,Disease_X_NRP2026,26,1,0,391,0.0665,3,0,66.09,31.9,61.5,1496,confirmed,2.86,4,6
2026-05-13,Uttar Pradesh,Disease_X_NRP2026,31,0,0,273,0.1136,6,1,64.15,32.4,54.3,1496,confirmed,2.86,4,6
2026-05-14,Uttar Pradesh,Disease_X_NRP2026,32,1,0,302,0.106,4,1,65.83,34.1,58.9,1496,confirmed,2.86,4,6
2026-05-15,Uttar Pradesh,Disease_X_NRP2026,33,2,0,307,0.1075,4,0,63.67,34.8,58.4,1496,confirmed,2.86,4,6
2026-05-16,Uttar Pradesh,Disease_X_NRP2026,24,1,0,273,0.0879,3,0,64.06,31.7,60.3,1496,confirmed,2.86,4,6
2026-05-17,Uttar Pradesh,Disease_X_NRP2026,40,1,0,487,0.0821,7,1,62.42,31.9,58.8,1496,confirmed,2.86,4,6
2026-05-18,Uttar Pradesh,Disease_X_NRP2026,35,2,0,418,0.0837,4,0,64.98,32.5,61.0,1496,confirmed,2.86,4,6
2026-05-19,Uttar Pradesh,Disease_X_NRP2026,30,2,0,341,0.088,4,1,64.24,32.3,58.4,1496,confirmed,2.86,4,6
2026-05-20,Uttar Pradesh,Disease_X_NRP2026,38,3,0,409,0.0929,7,1,64.01,32.2,58.6,1496,confirmed,2.86,4,6
2026-05-21,Uttar Pradesh,Disease_X_NRP2026,44,0,0,662,0.0665,6,1,64.47,32.1,57.3,1496,confirmed,2.86,4,6
2026-05-22,Uttar Pradesh,Disease_X_NRP2026,35,0,0,415,0.0843,5,1,64.66,31.3,58.0,1496,confirmed,2.86,4,6
2026-05-23,Uttar Pradesh,Disease_X_NRP2026,54,2,0,785,0.0688,7,1,64.78,33.8,57.0,1496,confirmed,2.86,4,6
2026-05-24,Uttar Pradesh,Disease_X_NRP2026,60,4,0,729,0.0823,9,3,62.6,31.0,57.8,1496,confirmed,2.86,4,6
2026-05-25,Uttar Pradesh,Disease_X_NRP2026,72,1,0,793,0.0908,12,3,61.67,33.1,55.8,1496,confirmed,2.86,4,6
2026-05-26,Uttar Pradesh,Disease_X_NRP2026,82,6,0,694,0.1182,13,4,63.45,32.4,59.9,1496,confirmed,2.86,4,6
2026-05-27,Uttar Pradesh,Disease_X_NRP2026,87,5,0,719,0.121,16,3,61.72,33.6,56.6,1496,confirmed,2.86,4,6
2026-05-28,Uttar Pradesh,Disease_X_NRP2026,76,3,0,705,0.1078,11,2,65.9,32.8,58.7,1496,confirmed,2.86,4,6
2026-05-29,Uttar Pradesh,Disease_X_NRP2026,92,1,0,1618,0.0569,17,4,61.6,32.8,58.6,1496,confirmed,2.86,4,6
2026-05-30,Uttar Pradesh,Disease_X_NRP2026,112,2,0,1386,0.0808,15,4,61.74,32.6,59.5,1496,confirmed,2.86,4,6
2026-05-31,Uttar Pradesh,Disease_X_NRP2026,109,2,0,1753,0.0622,15,4,62.69,31.3,58.8,1496,confirmed,2.86,4,6
2026-06-01,Uttar Pradesh,Disease_X_NRP2026,108,5,0,1014,0.1065,19,4,62.61,31.9,64.4,1496,confirmed,2.86,4,6
2026-06-02,Uttar Pradesh,Disease_X_NRP2026,114,4,0,1488,0.0766,18,3,64.67,32.1,57.5,1496,confirmed,2.86,4,6
2026-06-03,Uttar Pradesh,Disease_X_NRP2026,128,5,0,1155,0.1108,22,5,62.15,32.0,61.0,1496,confirmed,2.86,4,6
2026-06-04,Uttar Pradesh,Disease_X_NRP2026,149,3,0,2074,0.0718,27,8,60.36,33.2,62.5,1496,confirmed,2.86,4,6
2026-06-05,Uttar Pradesh,Disease_X_NRP2026,141,11,0,1505,0.0937,17,3,60.1,32.6,59.5,1496,confirmed,2.86,4,6
2026-06-06,Uttar Pradesh,Disease_X_NRP2026,162,6,0,1603,0.1011,19,5,62.21,32.3,59.7,1496,confirmed,2.86,4,6
2026-06-07,Uttar Pradesh,Disease_X_NRP2026,171,6,0,2407,0.071,30,6,61.32,32.3,60.6,1496,confirmed,2.86,4,6
2026-03-01,Gujarat,Disease_X_NRP2026,0,0,0,220,0.0,0,0,62.89,32.0,52.8,1238,probable,2.86,4,6
2026-03-02,Gujarat,Disease_X_NRP2026,0,0,0,175,0.0,0,0,64.06,32.2,54.2,1238,probable,2.86,4,6
2026-03-03,Gujarat,Disease_X_NRP2026,0,0,0,212,0.0,0,0,63.44,29.6,52.2,1238,probable,2.86,4,6
2026-03-04,Gujarat,Disease_X_NRP2026,0,0,0,238,0.0,0,0,63.57,31.8,55.7,1238,probable,2.86,4,6
2026-03-05,Gujarat,Disease_X_NRP2026,0,0,0,170,0.0,0,0,61.77,31.4,52.1,1238,probable,2.86,4,6
2026-03-06,Gujarat,Disease_X_NRP2026,0,0,0,198,0.0,0,0,62.71,32.3,53.0,1238,probable,2.86,4,6
2026-03-07,Gujarat,Disease_X_NRP2026,0,0,0,193,0.0,0,0,61.66,30.6,51.2,1238,probable,2.86,4,6
2026-03-08,Gujarat,Disease_X_NRP2026,0,0,0,171,0.0,0,0,62.53,30.3,53.1,1238,probable,2.86,4,6
2026-03-09,Gujarat,Disease_X_NRP2026,0,0,0,223,0.0,0,0,64.5,30.2,51.5,1238,probable,2.86,4,6
2026-03-10,Gujarat,Disease_X_NRP2026,0,0,0,207,0.0,0,0,63.15,31.7,51.4,1238,probable,2.86,4,6
2026-03-11,Gujarat,Disease_X_NRP2026,0,0,0,184,0.0,0,0,64.41,31.5,54.6,1238,probable,2.86,4,6
2026-03-12,Gujarat,Disease_X_NRP2026,0,0,0,219,0.0,0,0,60.96,32.4,51.7,1238,probable,2.86,4,6
2026-03-13,Gujarat,Disease_X_NRP2026,0,0,0,206,0.0,0,0,62.4,30.3,52.3,1238,probable,2.86,4,6
2026-03-14,Gujarat,Disease_X_NRP2026,0,0,0,160,0.0,0,0,63.52,30.9,52.9,1238,probable,2.86,4,6
2026-03-15,Gujarat,Disease_X_NRP2026,0,0,0,174,0.0,0,0,64.09,32.1,54.3,1238,probable,2.86,4,6
2026-03-16,Gujarat,Disease_X_NRP2026,0,0,0,212,0.0,0,0,63.64,30.6,51.5,1238,probable,2.86,4,6
2026-03-17,Gujarat,Disease_X_NRP2026,0,0,0,221,0.0,0,0,62.22,31.4,55.6,1238,probable,2.86,4,6
